table_name,table_doc_file,schema,object,module,starts_with
dbo.SXAAMWLWaitlistVisitXREF,Tbl_bc8ad8298917431d8613de3f0d40eb0d.htm,dbo,SXAAMWLWaitlistVisitXREF,SXAAMWLWaitlistVisitXREF,SXAAMWLW
dbo.SXAANCAdHocUsers,Tbl_4fb4feb0e43f411f95363fb398e5b6da.htm,dbo,SXAANCAdHocUsers,SXAANCAdHocUsers,SXAANCAd
dbo.SXAANCAncillaryOrgUnitXREF,Tbl_f28d03176e474d1087c5b56dc55b2f6f.htm,dbo,SXAANCAncillaryOrgUnitXREF,SXAANCAncillaryOrgUnitXREF,SXAANCAn
dbo.SXAANCAncillaryType,Tbl_e95e5eb2a2794ffa97774da35ccc9eb2.htm,dbo,SXAANCAncillaryType,SXAANCAncillaryType,SXAANCAn
dbo.SXAANCBatchSchedule,Tbl_b990ffd93d8b4810b99dcc14f77186b8.htm,dbo,SXAANCBatchSchedule,SXAANCBatchSchedule,SXAANCBa
dbo.SXAANCBilling,Tbl_06822207169b4a2f97542cb6a967bfad.htm,dbo,SXAANCBilling,SXAANCBilling,SXAANCBi
dbo.SXAANCBodyPartXREF,Tbl_4fe49db7ee6646649bb6bfa742cd4a06.htm,dbo,SXAANCBodyPartXREF,SXAANCBodyPartXREF,SXAANCBo
dbo.SXAANCBreastDensity,Tbl_f39b3ed1b78a4502b4194904cf9fda22.htm,dbo,SXAANCBreastDensity,SXAANCBreastDensity,SXAANCBr
dbo.SXAANCConfigurationUnit,Tbl_22c02acae6114c8fb907b99cd09c0ebb.htm,dbo,SXAANCConfigurationUnit,SXAANCConfigurationUnit,SXAANCCo
dbo.SXAANCContextSync,Tbl_2c50906fdf324dacb4af79ccbaffb6c8.htm,dbo,SXAANCContextSync,SXAANCContextSync,SXAANCCo
dbo.SXAANCDMCode,Tbl_ba37899c11f04460ab3c7d418cdf0cf5.htm,dbo,SXAANCDMCode,SXAANCDMCode,SXAANCDM
dbo.SXAANCDiagnosticResult,Tbl_86e39f2bdc09448cbeeb4187edf64b58.htm,dbo,SXAANCDiagnosticResult,SXAANCDiagnosticResult,SXAANCDi
dbo.SXAANCDiagnosticResultHistory,Tbl_3873b41473484415b14a0c392bd70f34.htm,dbo,SXAANCDiagnosticResultHistory,SXAANCDiagnosticResultHistory,SXAANCDi
dbo.SXAANCDicomConfig,Tbl_93014693252a4c069263db763bf0eba4.htm,dbo,SXAANCDicomConfig,SXAANCDicomConfig,SXAANCDi
dbo.SXAANCDicomMapping,Tbl_938ac75be3ba4993b30d21cd949cd672.htm,dbo,SXAANCDicomMapping,SXAANCDicomMapping,SXAANCDi
dbo.SXAANCExam,Tbl_29a8dd7b32244250b1b33661648d3824.htm,dbo,SXAANCExam,SXAANCExam,SXAANCEx
dbo.SXAANCExamBillingDetail,Tbl_f87765f959bc4a78997adc874c50c639.htm,dbo,SXAANCExamBillingDetail,SXAANCExamBillingDetail,SXAANCEx
dbo.SXAANCExamBillingHeader,Tbl_aa81fd61323e4e43881b12ea7c5e9a7f.htm,dbo,SXAANCExamBillingHeader,SXAANCExamBillingHeader,SXAANCEx
dbo.SXAANCExamCareProviderRoleType,Tbl_e28423f9988445fd9b0769bca07d02c1.htm,dbo,SXAANCExamCareProviderRoleType,SXAANCExamCareProviderRoleType,SXAANCEx
dbo.SXAANCExamDocumentXREF,Tbl_9c8b3fc2bace4a3d9eb511d86bf630c1.htm,dbo,SXAANCExamDocumentXREF,SXAANCExamDocumentXREF,SXAANCEx
dbo.SXAANCExamFollowup,Tbl_18a132fb761142f3880264b1df7f875c.htm,dbo,SXAANCExamFollowup,SXAANCExamFollowup,SXAANCEx
dbo.SXAANCExamOrderStatusXref,Tbl_5b0c7a23f446420bb4a7a59ee617cd6e.htm,dbo,SXAANCExamOrderStatusXref,SXAANCExamOrderStatusXref,SXAANCEx
dbo.SXAANCExamPriority,Tbl_139014a41dfa40ddae99e67823d84f1b.htm,dbo,SXAANCExamPriority,SXAANCExamPriority,SXAANCEx
dbo.SXAANCExamProcedureHistory,Tbl_9f7ca98e2f8b4e85a48e79da1ba7224d.htm,dbo,SXAANCExamProcedureHistory,SXAANCExamProcedureHistory,SXAANCEx
dbo.SXAANCExamStateTransitionAction,Tbl_58dd57f0c8a549ad82c666951c40f287.htm,dbo,SXAANCExamStateTransitionAction,SXAANCExamStateTransitionAction,SXAANCEx
dbo.SXAANCExamStatus,Tbl_879e79cb692c440ebcddccfd96407f0c.htm,dbo,SXAANCExamStatus,SXAANCExamStatus,SXAANCEx
dbo.SXAANCExamStatusMapping,Tbl_cc0f3dd20b20493bb5cd7885d772e8c5.htm,dbo,SXAANCExamStatusMapping,SXAANCExamStatusMapping,SXAANCEx
dbo.SXAANCExamUserRole,Tbl_bd4b1dd127374f58b0e861b27ed4ece4.htm,dbo,SXAANCExamUserRole,SXAANCExamUserRole,SXAANCEx
dbo.SXAANCFacilityStatusXREF,Tbl_9a7c623bedf048acb34740dbec335975.htm,dbo,SXAANCFacilityStatusXREF,SXAANCFacilityStatusXREF,SXAANCFa
dbo.SXAANCFlag,Tbl_a955ee3ce46049d9926c652b561a0141.htm,dbo,SXAANCFlag,SXAANCFlag,SXAANCFl
dbo.SXAANCFollowupcode,Tbl_532993db0fb340a78e7f912303b3860c.htm,dbo,SXAANCFollowupcode,SXAANCFollowupcode,SXAANCFo
dbo.SXAANCHL7FieldMapping,Tbl_ed5bf5e0853f48b19fad5e49c32b061e.htm,dbo,SXAANCHL7FieldMapping,SXAANCHL7,SXAANCHL
dbo.SXAANCImageViewerXREF,Tbl_0a69926632e94463aff8c3fd26f8e637.htm,dbo,SXAANCImageViewerXREF,SXAANCImageViewerXREF,SXAANCIm
dbo.SXAANCLocationFunctionGroupAddressXREF,Tbl_c42543b517f34305812761528787fcf5.htm,dbo,SXAANCLocationFunctionGroupAddressXREF,SXAANCLocationFunctionGroupAddressXREF,SXAANCLo
dbo.SXAANCLocationFunctionGroupProcedureXREF,Tbl_69c801732384454096c69220aef5963a.htm,dbo,SXAANCLocationFunctionGroupProcedureXREF,SXAANCLocationFunctionGroupProcedureXREF,SXAANCLo
dbo.SXAANCMIGDAQRun,Tbl_1fd37fa8a2974072b91637ee5ded5fe4.htm,dbo,SXAANCMIGDAQRun,SXAANCMIGDAQRun,SXAANCMI
dbo.SXAANCMIGJobParamConfig,Tbl_cc014ad01bb14e668010db9bf1f6f2f3.htm,dbo,SXAANCMIGJobParamConfig,SXAANCMIGJobParamConfig,SXAANCMI
dbo.SXAANCMasterStatus,Tbl_cce0df2d6f0947d1838367d833768e88.htm,dbo,SXAANCMasterStatus,SXAANCMasterStatus,SXAANCMa
dbo.SXAANCMigDBConnectionInfo,Tbl_278a587fdbf148b3bf8200129773ae67.htm,dbo,SXAANCMigDBConnectionInfo,SXAANCMigDBConnectionInfo,SXAANCMi
dbo.SXAANCMigFollowupProgressMap,Tbl_4d58f4697da5417b8ece27f9be419ae0.htm,dbo,SXAANCMigFollowupProgressMap,SXAANCMigFollowupProgressMap,SXAANCMi
dbo.SXAANCMigLFGMap,Tbl_1a1b75bf27394df7873739ea40cbf1ab.htm,dbo,SXAANCMigLFGMap,SXAANCMigLFGMap,SXAANCMi
dbo.SXAANCMigModalityMap,Tbl_6010e0ee22b4461da9925c0411ad573d.htm,dbo,SXAANCMigModalityMap,SXAANCMigModalityMap,SXAANCMi
dbo.SXAANCMigProcedureMap,Tbl_5b8a63270b3f4925ba378b6bdc2012a0.htm,dbo,SXAANCMigProcedureMap,SXAANCMigProcedureMap,SXAANCMi
dbo.SXAANCMigStatusMap,Tbl_59dca23308db42829b63ad20d46bbfc5.htm,dbo,SXAANCMigStatusMap,SXAANCMigStatusMap,SXAANCMi
dbo.SXAANCPROGRESS,Tbl_ce6145d3279349139a3f29be0af7e385.htm,dbo,SXAANCPROGRESS,SXAANCPROGRESS,SXAANCPR
dbo.SXAANCPS360DATAMapping,Tbl_e96d9f55599747e1bb6abd6c352b0315.htm,dbo,SXAANCPS360DATAMapping,SXAANCPS360,SXAANCPS
dbo.SXAANCPhase,Tbl_9d4e70bbbf5241a3a83cc4bf77d8eb06.htm,dbo,SXAANCPhase,SXAANCPhase,SXAANCPh
dbo.SXAANCProcedure,Tbl_852415822dd04743b78bcf31c514f676.htm,dbo,SXAANCProcedure,SXAANCProcedure,SXAANCPr
dbo.SXAANCProcedureType,Tbl_bdd163ae1f9341b2a9861d0c2a16ea5e.htm,dbo,SXAANCProcedureType,SXAANCProcedureType,SXAANCPr
dbo.SXAANCProtocolXREF,Tbl_9a469e00f88347c3be93d8400f839210.htm,dbo,SXAANCProtocolXREF,SXAANCProtocolXREF,SXAANCPr
dbo.SXAANCRADSType,Tbl_2cff20872579482d9a69b715bc438843.htm,dbo,SXAANCRADSType,SXAANCRADSType,SXAANCRA
dbo.SXAANCRADSTypeCategory,Tbl_fb4b02e635344f94b16afd8b31cdb3eb.htm,dbo,SXAANCRADSTypeCategory,SXAANCRADSTypeCategory,SXAANCRA
dbo.SXAANCRadsTypeCategoryFollowUpCodeXREF,Tbl_a010d514639e4a4c9ddd332582ba863e.htm,dbo,SXAANCRadsTypeCategoryFollowUpCodeXREF,SXAANCRadsTypeCategoryFollowUpCodeXREF,SXAANCRa
dbo.SXAANCRelPrior,Tbl_4d3147e017244dc5ab07ffff821dd48e.htm,dbo,SXAANCRelPrior,SXAANCRelPrior,SXAANCRe
dbo.SXAANCSetting,Tbl_e4e576c5524746089774d0968659bb52.htm,dbo,SXAANCSetting,SXAANCSetting,SXAANCSe
dbo.SXAANCSupply,Tbl_7659f233274445ec9ace245dce8ad1fd.htm,dbo,SXAANCSupply,SXAANCSupply,SXAANCSu
dbo.SXAANCSupplyCategory,Tbl_847b888f07d94ac3b3960f18eee57a60.htm,dbo,SXAANCSupplyCategory,SXAANCSupplyCategory,SXAANCSu
dbo.SXAANCSupplyConfigUnitXREF,Tbl_7bfc1047711741e8b7185adbb9a58b1d.htm,dbo,SXAANCSupplyConfigUnitXREF,SXAANCSupplyConfigUnitXREF,SXAANCSu
dbo.SXAANCSupplyXref,Tbl_9647002aafa14b11a7addaddc32dfa82.htm,dbo,SXAANCSupplyXref,SXAANCSupplyXref,SXAANCSu
dbo.SXAANCUddiXREF,Tbl_95cdeff91e804be8a66e16e8cf07511c.htm,dbo,SXAANCUddiXREF,SXAANCUddiXREF,SXAANCUd
dbo.SXAANCUserDefaultworklist,Tbl_1f7efa1bfcde4c8eaad2f645a85934f2.htm,dbo,SXAANCUserDefaultworklist,SXAANCUserDefaultworklist,SXAANCUs
dbo.SXAANCUserWorkList,Tbl_b53801d44e84461eb083c39f729e0988.htm,dbo,SXAANCUserWorkList,SXAANCUserWorkList,SXAANCUs
dbo.SXAANCUserWorkListColumn,Tbl_1a052fb481a04f3fb72dfea6687c6079.htm,dbo,SXAANCUserWorkListColumn,SXAANCUserWorkListColumn,SXAANCUs
dbo.SXAANCUserWorklistSearchCriteria,Tbl_acf77674fd1947da9f089f301fbc8cd9.htm,dbo,SXAANCUserWorklistSearchCriteria,SXAANCUserWorklistSearchCriteria,SXAANCUs
dbo.SXAANCWorklistAccessXref,Tbl_bf1c0c9676ad46b2b0799bd59b33b218.htm,dbo,SXAANCWorklistAccessXref,SXAANCWorklistAccessXref,SXAANCWo
dbo.SXAANCWorklistAvailableColumn,Tbl_89376e897ad74344a8bf20de458fd3a7.htm,dbo,SXAANCWorklistAvailableColumn,SXAANCWorklistAvailableColumn,SXAANCWo
dbo.SXAANCWorklistAvailableFilter,Tbl_e924274252344db485daf19f391c2a3a.htm,dbo,SXAANCWorklistAvailableFilter,SXAANCWorklistAvailableFilter,SXAANCWo
dbo.SXAAllergyInteractionText,Tbl_1f65ca7e79534b3cad91720ce4f751b6.htm,dbo,SXAAllergyInteractionText,SXAAllergyInteractionText,SXAAller
dbo.SXAAllergyInteractionTextMap,Tbl_834103db44e54803b8522a4620e6e54d.htm,dbo,SXAAllergyInteractionTextMap,SXAAllergyInteractionTextMap,SXAAller
dbo.SXAAmbSbillAncillaryCodeMapping,Tbl_2ca0e5d92b1c49058055302f660477ce.htm,dbo,SXAAmbSbillAncillaryCodeMapping,SXAAmbSbillAncillaryCodeMapping,SXAAmbSb
dbo.SXABatchAccessGroup,Tbl_006081f10953425b86bf0282e8c54602.htm,dbo,SXABatchAccessGroup,SXABatchAccessGroup,SXABatch
dbo.SXABatchAccessLocationXREF,Tbl_51b6509ec26d40eda844d47438173802.htm,dbo,SXABatchAccessLocationXREF,SXABatchAccessLocationXREF,SXABatch
dbo.SXABatchListCriteriaDefinition,Tbl_3f7cea31c43c4a8b9458cf232fe4aafa.htm,dbo,SXABatchListCriteriaDefinition,SXABatchListCriteriaDefinition,SXABatch
dbo.SXABatchListCriteriaParameter,Tbl_b97e2f63bd53485da4341a48be709e47.htm,dbo,SXABatchListCriteriaParameter,SXABatchListCriteriaParameter,SXABatch
dbo.SXABatchListCriteriaParameterValue,Tbl_0579643176564604b00cceda1c84640c.htm,dbo,SXABatchListCriteriaParameterValue,SXABatchListCriteriaParameterValue,SXABatch
dbo.SXACCAttributeDefinition,Tbl_4e0bb7ba7b7440aab54eaa38efd6ba92.htm,dbo,SXACCAttributeDefinition,SXACCAttributeDefinition,SXACCAtt
dbo.SXACCCMTContentDetails,Tbl_e941ac38b91c427499856d17ea49a432.htm,dbo,SXACCCMTContentDetails,SXACCCMTContentDetails,SXACCCMT
dbo.SXACCCMTProject,Tbl_9b456bab615a410db7a371a6bf08ee3c.htm,dbo,SXACCCMTProject,SXACCCMTProject,SXACCCMT
dbo.SXACCClientCareGoal,Tbl_e445f474820644139ceeccbc1033183a.htm,dbo,SXACCClientCareGoal,SXACCClientCareGoal,SXACCCli
dbo.SXACCClientHealthConcern,Tbl_5914057a980f49608d5d75b56a156f4f.htm,dbo,SXACCClientHealthConcern,SXACCClientHealthConcern,SXACCCli
dbo.SXACCCodeSystem,Tbl_44753cb0bf804d12b8b7ea25f4622278.htm,dbo,SXACCCodeSystem,SXACCCodeSystem,SXACCCod
dbo.SXACCCountry,Tbl_a5c2c4b9d53e465abb8525ced61d64e3.htm,dbo,SXACCCountry,SXACCCountry,SXACCCou
dbo.SXACCHierarchicalConditionsCategory,Tbl_b5b1c5e5dd254afd9c0b3b0a466a4cea.htm,dbo,SXACCHierarchicalConditionsCategory,SXACCHierarchicalConditionsCategory,SXACCHie
dbo.SXACCIDLCategory,Tbl_3b440edcab204dc3b79a78fc6192a59f.htm,dbo,SXACCIDLCategory,SXACCIDLCategory,SXACCIDL
dbo.SXACCIDLCategoryUserDictValXref,Tbl_e416d2bca5fe43e98b9e3f6b037635ba.htm,dbo,SXACCIDLCategoryUserDictValXref,SXACCIDLCategoryUserDictValXref,SXACCIDL
dbo.SXACCIDLClientImplant,Tbl_00eadbdc3677409399d4083b1578cf56.htm,dbo,SXACCIDLClientImplant,SXACCIDLClientImplant,SXACCIDL
dbo.SXACCIDLDeviceDetails,Tbl_3d688cdc54c04feab4fc7d6191c6f986.htm,dbo,SXACCIDLDeviceDetails,SXACCIDLDeviceDetails,SXACCIDL
dbo.SXACCNTEFormat,Tbl_657a892dae2540d19387024b5691d81c.htm,dbo,SXACCNTEFormat,SXACCNTEFormat,SXACCNTE
dbo.SXACCReportableConditionTriggerCode,Tbl_57f2dfbaa23a493ea54079ef40663db0.htm,dbo,SXACCReportableConditionTriggerCode,SXACCReportableConditionTriggerCode,SXACCRep
dbo.SXACCState,Tbl_dafab07444074229b42d7344970e6390.htm,dbo,SXACCState,SXACCState,SXACCSta
dbo.SXACCTravelHistory,Tbl_ce879525522a4651ba3e27be857428e4.htm,dbo,SXACCTravelHistory,SXACCTravelHistory,SXACCTra
dbo.SXACCTravelHistoryLocationXRef,Tbl_14ab5ae217de428996a3d23ff9ddf780.htm,dbo,SXACCTravelHistoryLocationXRef,SXACCTravelHistoryLocationXRef,SXACCTra
dbo.SXACDAssesmentDiscontinuedItemType,Tbl_2125130a3b0944b1abac684d88d7c4f0.htm,dbo,SXACDAssesmentDiscontinuedItemType,SXACDAssesmentDiscontinuedItemType,SXACDAss
dbo.SXACDCatalogItemTaskDocumentXref,Tbl_ff45345c287940a1901e9ea984a0aed1.htm,dbo,SXACDCatalogItemTaskDocumentXref,SXACDCatalogItemTaskDocumentXref,SXACDCat
dbo.SXACDChartedFormDecorativeLabelARC,Tbl_63857629dc5c4daaa677abb95fc7bb49.htm,dbo,SXACDChartedFormDecorativeLabelARC,SXACDChartedFormDecorativeLabelARC,SXACDCha
dbo.SXACDChartedFormDecorativeLabelCUR,Tbl_3a0092c4bb64433281959cf0b2ac72e9.htm,dbo,SXACDChartedFormDecorativeLabelCUR,SXACDChartedFormDecorativeLabelCUR,SXACDCha
dbo.SXACDClientDocCCDXRef,Tbl_822614d0978942768f51e6dc6a4774ab.htm,dbo,SXACDClientDocCCDXRef,SXACDClientDocCCDXRef,SXACDCli
dbo.SXACDClientDocDetailTextARC,Tbl_562d0083805b48e49c94a2c6b209b663.htm,dbo,SXACDClientDocDetailTextARC,SXACDClientDocDetailTextARC,SXACDCli
dbo.SXACDClientDocDetailTextCUR,Tbl_2e686e860429408aab0ffbe9528f6927.htm,dbo,SXACDClientDocDetailTextCUR,SXACDClientDocDetailTextCUR,SXACDCli
dbo.SXACDClientDocDraft,Tbl_575fee506f3a468187edbbe5e45196a9.htm,dbo,SXACDClientDocDraft,SXACDClientDocDraft,SXACDCli
dbo.SXACDClientDocSubmissionSetXref,Tbl_56c5fbedadf44ebdb9769ba2f0c7a33c.htm,dbo,SXACDClientDocSubmissionSetXref,SXACDClientDocSubmissionSetXref,SXACDCli
dbo.SXACDCommunityPatientIdTypeConfig,Tbl_938d425c0fbc4995a0de0ca0bb75b132.htm,dbo,SXACDCommunityPatientIdTypeConfig,SXACDCommunityPatientIdTypeConfig,SXACDCom
dbo.SXACDDiscriminateListValueXREF,Tbl_a157210b4e9b461ab21417e21623df06.htm,dbo,SXACDDiscriminateListValueXREF,SXACDDiscriminateListValueXREF,SXACDDis
dbo.SXACDDiscriminateListXREF,Tbl_9a8074bbcbbd494780592bd388f50ecc.htm,dbo,SXACDDiscriminateListXREF,SXACDDiscriminateListXREF,SXACDDis
dbo.SXACDDocContinuityOfCare,Tbl_3efa0e82247c446aa68227902cd6f396.htm,dbo,SXACDDocContinuityOfCare,SXACDDocContinuityOfCare,SXACDDoc
dbo.SXACDDocExDestinationSectionType,Tbl_bdc54fb3daca4efebd041f48a134ae09.htm,dbo,SXACDDocExDestinationSectionType,SXACDDocExDestinationSectionType,SXACDDoc
dbo.SXACDDocExSectionSourceMap,Tbl_a17c5d6981e54f8cb31b3d590e2fe316.htm,dbo,SXACDDocExSectionSourceMap,SXACDDocExSectionSourceMap,SXACDDoc
dbo.SXACDDocExSectionSourceType,Tbl_ccf7853632bc496b8162739abdef4b68.htm,dbo,SXACDDocExSectionSourceType,SXACDDocExSectionSourceType,SXACDDoc
dbo.SXACDDocStoreClientDocXRef,Tbl_e47bcec1b72a4845a1ed0f25f95344dd.htm,dbo,SXACDDocStoreClientDocXRef,SXACDDocStoreClientDocXRef,SXACDDoc
dbo.SXACDDocumentStore,Tbl_0966d8d4e9894a59b6281ed2a4a92468.htm,dbo,SXACDDocumentStore,SXACDDocumentStore,SXACDDoc
dbo.SXACDDocumentTemplate,Tbl_db30194a730a47a0ae980ddd62056a0f.htm,dbo,SXACDDocumentTemplate,SXACDDocumentTemplate,SXACDDoc
dbo.SXACDDocumentTemplateType,Tbl_5aaab4fa34a24e5e8b31e87873d8f4fe.htm,dbo,SXACDDocumentTemplateType,SXACDDocumentTemplateType,SXACDDoc
dbo.SXACDEICRVersionXref,Tbl_b5caa8cb39254821a0bb6e663dff1a7e.htm,dbo,SXACDEICRVersionXref,SXACDEICRVersionXref,SXACDEIC
dbo.SXACDExCEDCategory,Tbl_20484fa5e2494e4696802e4f93ab1768.htm,dbo,SXACDExCEDCategory,SXACDExCEDCategory,SXACDExC
dbo.SXACDExCEDCategorySectionXRef,Tbl_3942378bfe4444e6b6672e158e89a970.htm,dbo,SXACDExCEDCategorySectionXRef,SXACDExCEDCategorySectionXRef,SXACDExC
dbo.SXACDExCEDSection,Tbl_65e30c036630446ea5bae9c14ac57b37.htm,dbo,SXACDExCEDSection,SXACDExCEDSection,SXACDExC
dbo.SXACDExDocFilter,Tbl_0b54753b0dad4f0793085b3f20046d7c.htm,dbo,SXACDExDocFilter,SXACDExDocFilter,SXACDExD
dbo.SXACDExDocFilterPatientCareDocumentXRef,Tbl_dbcf097c7e9e48d2ac0ba811537100a0.htm,dbo,SXACDExDocFilterPatientCareDocumentXRef,SXACDExDocFilterPatientCareDocumentXRef,SXACDExD
dbo.SXACDExDocFilterType,Tbl_7b4d987fe25442f4be473ac57b9c220f.htm,dbo,SXACDExDocFilterType,SXACDExDocFilterType,SXACDExD
dbo.SXACDExDocItemDisplayTextQuery,Tbl_dc72c8399cf2425891b7240507983615.htm,dbo,SXACDExDocItemDisplayTextQuery,SXACDExDocItemDisplayTextQuery,SXACDExD
dbo.SXACDExDocItemQuery,Tbl_19bf7959a44d4b39ad50b6f2468f7356.htm,dbo,SXACDExDocItemQuery,SXACDExDocItemQuery,SXACDExD
dbo.SXACDExDocPrivacyStatement,Tbl_e406ddc773764fdaa381ec947f9a8e96.htm,dbo,SXACDExDocPrivacyStatement,SXACDExDocPrivacyStatement,SXACDExD
dbo.SXACDExDocPrivacyStatementPatientCareDocXRef,Tbl_46d0bb08dc9c462b8a32d98b71414a4d.htm,dbo,SXACDExDocPrivacyStatementPatientCareDocXRef,SXACDExDocPrivacyStatementPatientCareDocXRef,SXACDExD
dbo.SXACDExDocPrivacyStatementType,Tbl_66f606671c794cfc9d39d96d1373176a.htm,dbo,SXACDExDocPrivacyStatementType,SXACDExDocPrivacyStatementType,SXACDExD
dbo.SXACDExDocSection,Tbl_59ca97eaf16c433faf09da2c9086a344.htm,dbo,SXACDExDocSection,SXACDExDocSection,SXACDExD
dbo.SXACDExDocSectionCodingStandard,Tbl_ac884e6d6cbb4ec491bae15cb1e5b589.htm,dbo,SXACDExDocSectionCodingStandard,SXACDExDocSectionCodingStandard,SXACDExD
dbo.SXACDExDocSectionConfig,Tbl_ce9ce8ba44bf4ebfb20753216abe5fa7.htm,dbo,SXACDExDocSectionConfig,SXACDExDocSectionConfig,SXACDExD
dbo.SXACDExDocSectionNoteMapping,Tbl_ffcdd0347fe64ce7ba96412221025211.htm,dbo,SXACDExDocSectionNoteMapping,SXACDExDocSectionNoteMapping,SXACDExD
dbo.SXACDExDocType,Tbl_e184ab95c1134aff938c84b8a6522700.htm,dbo,SXACDExDocType,SXACDExDocType,SXACDExD
dbo.SXACDExDocTypeSectionXref,Tbl_ac3464c1e3c940818f874a62ae495ed9.htm,dbo,SXACDExDocTypeSectionXref,SXACDExDocTypeSectionXref,SXACDExD
dbo.SXACDExchangeCaseReportingReference,Tbl_b2c5a4f534aa40338b478ecadba40f7c.htm,dbo,SXACDExchangeCaseReportingReference,SXACDExchangeCaseReportingReference,SXACDExc
dbo.SXACDExchangeDocumentEvent,Tbl_8a0d4d238646497593cadcadbd15b55a.htm,dbo,SXACDExchangeDocumentEvent,SXACDExchangeDocumentEvent,SXACDExc
dbo.SXACDExchangeDocumentEventMessage,Tbl_d88a13cb057d452eb7bfa7426b0ea750.htm,dbo,SXACDExchangeDocumentEventMessage,SXACDExchangeDocumentEventMessage,SXACDExc
dbo.SXACDExchangeDocumentSharedConsent,Tbl_18c01f4c43e74118a4fb859c8e8d8c5a.htm,dbo,SXACDExchangeDocumentSharedConsent,SXACDExchangeDocumentSharedConsent,SXACDExc
dbo.SXACDExchangeDocumentStateMapping,Tbl_34ec9fec843f4322970cbe3c3078eef3.htm,dbo,SXACDExchangeDocumentStateMapping,SXACDExchangeDocumentStateMapping,SXACDExc
dbo.SXACDFHIRAttachedClientDocXREF,Tbl_5bedb9c9e05a4b8a8a7b56e4b014d4b2.htm,dbo,SXACDFHIRAttachedClientDocXREF,SXACDFHIRAttachedClientDocXREF,SXACDFHI
dbo.SXACDFHIRDataElement,Tbl_98df253849284fdfadd542b10b0df729.htm,dbo,SXACDFHIRDataElement,SXACDFHIRDataElement,SXACDFHI
dbo.SXACDFHIRDataElementSubDataElementXRef,Tbl_04439831c3a141d8b89d5b897ab9fbfe.htm,dbo,SXACDFHIRDataElementSubDataElementXRef,SXACDFHIRDataElementSubDataElementXRef,SXACDFHI
dbo.SXACDFHIRDischargeBundleAttachmentXREF,Tbl_b20eb84d5d6545c6bb7c77a005179184.htm,dbo,SXACDFHIRDischargeBundleAttachmentXREF,SXACDFHIRDischargeBundleAttachmentXREF,SXACDFHI
dbo.SXACDFHIRDocTypeSectionXRef,Tbl_d64a6d285d464bdc9648168218d9ccaf.htm,dbo,SXACDFHIRDocTypeSectionXRef,SXACDFHIRDocTypeSectionXRef,SXACDFHI
dbo.SXACDFHIRResourceExtension,Tbl_7e25af03ef604d2a9430c08504443e76.htm,dbo,SXACDFHIRResourceExtension,SXACDFHIRResourceExtension,SXACDFHI
dbo.SXACDFHIRSNDocumentMappingXREF,Tbl_22816e8c2e304ea59ec1fc3076c6390a.htm,dbo,SXACDFHIRSNDocumentMappingXREF,SXACDFHIRSNDocumentMappingXREF,SXACDFHI
dbo.SXACDFHIRSection,Tbl_c0730703f38749619732ffcf1b396f21.htm,dbo,SXACDFHIRSection,SXACDFHIRSection,SXACDFHI
dbo.SXACDFHIRSectionDataElementXRef,Tbl_a2e8b8bede034eb8b1c86506090a10ce.htm,dbo,SXACDFHIRSectionDataElementXRef,SXACDFHIRSectionDataElementXRef,SXACDFHI
dbo.SXACDFHIRSubDataElement,Tbl_31d1326df7c5448bbf4f5cf9a44c55db.htm,dbo,SXACDFHIRSubDataElement,SXACDFHIRSubDataElement,SXACDFHI
dbo.SXACDFSObsSetXref,Tbl_7016b66bb4204e39bdac797d4c9eee9d.htm,dbo,SXACDFSObsSetXref,SXACDFSObsSetXref,SXACDFSO
dbo.SXACDFSParamFanoutXRef,Tbl_085040adb4214bf9887e30edadb21cf5.htm,dbo,SXACDFSParamFanoutXRef,SXACDFSParamFanoutXRef,SXACDFSP
dbo.SXACDFlowsheetTaskItem,Tbl_eb27d7ed29bb4540948900b1b051555d.htm,dbo,SXACDFlowsheetTaskItem,SXACDFlowsheetTaskItem,SXACDFlo
dbo.SXACDGrowthChartLMSValue,Tbl_405cafdafe09438295cbed6704320192.htm,dbo,SXACDGrowthChartLMSValue,SXACDGrowthChartLMSValue,SXACDGro
dbo.SXACDGrowthChartVitalPercentile,Tbl_74db06c647e3497e8c6a5889b17df7a9.htm,dbo,SXACDGrowthChartVitalPercentile,SXACDGrowthChartVitalPercentile,SXACDGro
dbo.SXACDHotspot,Tbl_20edf86f49544686ad97d4fd171db3c5.htm,dbo,SXACDHotspot,SXACDHotspot,SXACDHot
dbo.SXACDHotspotImageCallout,Tbl_760d48a2e48846f2aa2b8ee4cea85889.htm,dbo,SXACDHotspotImageCallout,SXACDHotspotImageCallout,SXACDHot
dbo.SXACDHotspotImageCustomCallout,Tbl_dd0181fb511042b69abc472b63b2ac6d.htm,dbo,SXACDHotspotImageCustomCallout,SXACDHotspotImageCustomCallout,SXACDHot
dbo.SXACDIHECode,Tbl_0c030344d90d440e8ac6995c8bd58786.htm,dbo,SXACDIHECode,SXACDIHECode,SXACDIHE
dbo.SXACDImageAnnotations,Tbl_cef467d484684846b8a678fa70da8ee0.htm,dbo,SXACDImageAnnotations,SXACDImageAnnotations,SXACDIma
dbo.SXACDLMList,Tbl_a8972bebc5b74f82b417efbf2b4bbb80.htm,dbo,SXACDLMList,SXACDLMList,SXACDLML
